Timestamp/DeltaT,Message,Signal,Value
14:18:47.475,RadarObj6,RelPosY6,-328.19999999999993
14:18:47.475,RadarObj6,RelVelX6,-43.099999999999994
14:18:47.475,RadarObj6,RelAccX6,-44.3
14:18:47.475,RadarObj7,RelPosX7,-810.5
14:18:47.475,RadarObj7,RelPosY7,4683.8
14:18:47.475,RadarObj7,RelVelX7,-45.4
14:18:47.475,RadarObj7,RelAccX7,6482.0
14:18:47.475,RadarObj8,RelPosX8,-39.799999999999955
14:18:47.475,RadarObj8,RelPosY8,4842.5
14:18:47.475,RadarObj8,RelVelX8,-47.0
14:18:47.475,RadarObj8,RelAccX8,-8.099999999999994
14:18:47.475,RadarObj9,RelPosX9,-398.6
14:18:47.475,RadarObj9,RelPosY9,-497.29999999999995
14:18:47.475,RadarObj9,RelVelX9,-33.099999999999994
14:18:47.475,RadarObj9,RelAccX9,6491.5
14:18:47.475,RadarObj10,RelPosX10,5375.0
14:18:47.475,RadarObj10,RelPosY10,5285.0
14:18:47.475,RadarObj10,RelVelX10,6433.8
14:18:47.475,RadarObj10,RelAccX10,6477.1
14:18:47.576,VehicleStatus,VehicleSpeed,160.19
14:18:47.576,VehicleStatus,SteeringAngle,-4523.299999999999
14:18:47.577,VehicleAccel,LateralAccel,9.06
14:18:47.577,LaneInfo,LaneC0,0.0
14:18:47.577,LaneInfo,LaneC1,1.0
14:18:47.577,LaneInfo,LaneC2,0.0
14:18:47.577,LaneInfo,LaneC3,0.0
14:18:47.577,RadarObj1,RelPosX1,5082.0
14:18:47.577,RadarObj1,RelPosY1,-473.4
14:18:47.577,RadarObj1,RelVelX1,-3.0999999999999943
14:18:47.577,RadarObj1,RelAccX1,6459.5
14:18:47.577,RadarObj2,RelPosX2,5296.0
14:18:47.577,RadarObj2,RelPosY2,-937.3
14:18:47.577,RadarObj2,RelVelX2,6384.1
14:18:47.577,RadarObj2,RelAccX2,6480.900000000001
14:18:47.577,RadarObj3,RelPosX3,-872.0
14:18:47.577,RadarObj3,RelPosY3,-670.4
14:18:47.577,RadarObj3,RelVelX3,-48.099999999999994
14:18:47.577,RadarObj3,RelAccX3,-25.2
14:18:47.577,RadarObj4,RelPosX4,-335.19999999999993
14:18:47.577,RadarObj4,RelPosY4,-728.7
14:18:47.577,RadarObj4,RelVelX4,-8.699999999999989
14:18:47.577,RadarObj4,RelAccX4,-18.799999999999997
14:18:47.577,RadarObj5,RelPosX5,4698.5
14:18:47.577,RadarObj5,RelPosY5,5546.200000000001
14:18:47.577,RadarObj5,RelVelX5,-71.8
14:18:47.577,RadarObj5,RelAccX5,6455.3
14:18:47.577,RadarObj6,RelPosX6,-345.69999999999993
14:18:47.577,RadarObj6,RelPosY6,5386.3
14:18:47.577,RadarObj6,RelVelX6,-30.299999999999997
14:18:47.577,RadarObj6,RelAccX6,-11.5
14:18:47.577,RadarObj7,RelPosX7,-826.7
14:18:47.577,RadarObj7,RelPosY7,5015.200000000001
14:18:47.577,RadarObj7,RelVelX7,-37.199999999999996
14:18:47.577,RadarObj7,RelAccX7,6475.200000000001
14:18:47.577,RadarObj8,RelPosX8,5486.3
14:18:47.577,RadarObj8,RelPosY8,-735.0999999999999
14:18:47.577,RadarObj8,RelVelX8,-47.8
14:18:47.577,RadarObj8,RelAccX8,6475.900000000001
14:18:47.577,RadarObj9,RelPosX9,5539.6
14:18:47.577,RadarObj9,RelPosY9,-668.7
14:18:47.577,RadarObj9,RelVelX9,6390.700000000001
14:18:47.577,RadarObj9,RelAccX9,-48.0
14:18:47.578,RadarObj10,RelPosX10,4996.3
14:18:47.578,RadarObj10,RelPosY10,4774.900000000001
14:18:47.578,RadarObj10,RelVelX10,6384.3
14:18:47.578,RadarObj10,RelAccX10,6479.6
14:18:47.677,VehicleStatus,VehicleSpeed,204.28
14:18:47.677,VehicleStatus,SteeringAngle,-4523.299999999999
14:18:47.677,VehicleAccel,LateralAccel,8.752
14:18:47.677,LaneInfo,LaneC0,1.0
14:18:47.677,LaneInfo,LaneC1,1.0
14:18:47.677,LaneInfo,LaneC2,0.0
14:18:47.677,LaneInfo,LaneC3,0.0
14:18:47.678,RadarObj1,RelPosX1,5491.3
14:18:47.678,RadarObj1,RelPosY1,-999.0
14:18:47.678,RadarObj1,RelVelX1,6416.200000000001
14:18:47.678,RadarObj1,RelAccX1,6467.3
14:18:47.678,RadarObj2,RelPosX2,4931.8
14:18:47.678,RadarObj2,RelPosY2,4638.6
14:18:47.678,RadarObj2,RelVelX2,-37.199999999999996
14:18:47.678,RadarObj2,RelAccX2,6464.1
14:18:47.678,RadarObj3,RelPosX3,-262.69999999999993
14:18:47.678,RadarObj3,RelPosY3,4946.6
14:18:47.678,RadarObj3,RelVelX3,6417.6
14:18:47.678,RadarObj3,RelAccX3,6465.400000000001
14:18:47.678,RadarObj4,RelPosX4,4959.900000000001
14:18:47.678,RadarObj4,RelPosY4,-28.699999999999932
14:18:47.678,RadarObj4,RelVelX4,6429.3
14:18:47.678,RadarObj4,RelAccX4,6494.1
14:18:47.678,RadarObj5,RelPosX5,-614.7
14:18:47.678,RadarObj5,RelPosY5,-955.8
14:18:47.678,RadarObj5,RelVelX5,6388.5
14:18:47.678,RadarObj5,RelAccX5,6494.700000000001
14:18:47.678,RadarObj6,RelPosX6,5476.8
14:18:47.678,RadarObj6,RelPosY6,4963.700000000001
14:18:47.678,RadarObj6,RelVelX6,-52.4
14:18:47.678,RadarObj6,RelAccX6,-28.5
14:18:47.678,RadarObj7,RelPosX7,-87.5
14:18:47.678,RadarObj7,RelPosY7,-284.69999999999993
14:18:47.678,RadarObj7,RelVelX7,6370.0
14:18:47.678,RadarObj7,RelAccX7,-18.7
14:18:47.678,RadarObj8,RelPosX8,-542.4
14:18:47.678,RadarObj8,RelPosY8,4559.900000000001
14:18:47.678,RadarObj8,RelVelX8,6371.1
14:18:47.678,RadarObj8,RelAccX8,6485.200000000001
14:18:47.678,RadarObj9,RelPosX9,5244.3
14:18:47.678,RadarObj9,RelPosY9,4591.5
14:18:47.678,RadarObj9,RelVelX9,-34.3
14:18:47.678,RadarObj9,RelAccX9,-27.599999999999998
14:18:47.678,RadarObj10,RelPosX10,5536.0
14:18:47.678,RadarObj10,RelPosY10,4906.8
14:18:47.678,RadarObj10,RelVelX10,6440.900000000001
14:18:47.678,RadarObj10,RelAccX10,6466.700000000001
14:18:47.779,VehicleStatus,VehicleSpeed,167.91
14:18:47.779,VehicleStatus,SteeringAngle,-4523.299999999999
14:18:47.779,VehicleAccel,LateralAccel,7.465
14:18:47.779,LaneInfo,LaneC0,1.0
14:18:47.779,LaneInfo,LaneC1,1.0
14:18:47.779,LaneInfo,LaneC2,0.0
14:18:47.779,LaneInfo,LaneC3,1.0
14:18:47.779,RadarObj1,RelPosX1,-406.0
14:18:47.779,RadarObj1,RelPosY1,-194.5999999999999
14:18:47.779,RadarObj1,RelVelX1,6377.0
14:18:47.779,RadarObj1,RelAccX1,6498.700000000001
14:18:47.779,RadarObj2,RelPosX2,-642.0999999999999
14:18:47.779,RadarObj2,RelPosY2,-659.5999999999999
14:18:47.779,RadarObj2,RelVelX2,-36.4
14:18:47.779,RadarObj2,RelAccX2,-18.5
14:18:47.779,RadarObj3,RelPosX3,4727.6
14:18:47.779,RadarObj3,RelPosY3,5335.3
14:18:47.779,RadarObj3,RelVelX3,-43.099999999999994
14:18:47.779,RadarObj3,RelAccX3,-35.1
14:18:47.779,RadarObj4,RelPosX4,-252.89999999999998
14:18:47.779,RadarObj4,RelPosY4,-717.9
14:18:47.779,RadarObj4,RelVelX4,6416.900000000001
14:18:47.779,RadarObj4,RelAccX4,-19.799999999999997
14:18:47.779,RadarObj5,RelPosX5,-105.69999999999993
14:18:47.779,RadarObj5,RelPosY5,5063.3
14:18:47.779,RadarObj5,RelVelX5,-35.8
14:18:47.779,RadarObj5,RelAccX5,-48.6
14:18:47.779,RadarObj6,RelPosX6,5368.0
14:18:47.779,RadarObj6,RelPosY6,4790.1
14:18:47.779,RadarObj6,RelVelX6,6418.8
14:18:47.779,RadarObj6,RelAccX6,6496.700000000001
14:18:47.779,RadarObj7,RelPosX7,5325.6
14:18:47.779,RadarObj7,RelPosY7,-516.2
14:18:47.779,RadarObj7,RelVelX7,-67.3
14:18:47.779,RadarObj7,RelAccX7,-9.699999999999996
14:18:47.779,RadarObj8,RelPosX8,-66.0
14:18:47.779,RadarObj8,RelPosY8,4802.400000000001
14:18:47.779,RadarObj8,RelVelX8,6449.700000000001
14:18:47.779,RadarObj8,RelAccX8,6480.1
14:18:47.780,RadarObj9,RelPosX9,4794.5
14:18:47.780,RadarObj9,RelPosY9,4983.200000000001
14:18:47.780,RadarObj9,RelVelX9,-62.6
14:18:47.780,RadarObj9,RelAccX9,-7.0
14:18:47.780,RadarObj10,RelPosX10,-206.29999999999995
14:18:47.780,RadarObj10,RelPosY10,-803.9
14:18:47.780,RadarObj10,RelVelX10,6397.900000000001
14:18:47.780,RadarObj10,RelAccX10,-30.599999999999998
14:18:47.882,VehicleStatus,VehicleSpeed,16.18
14:18:47.882,VehicleStatus,SteeringAngle,-5564.1
14:18:47.882,VehicleAccel,LateralAccel,1.209
14:18:47.882,LaneInfo,LaneC0,1.0
14:18:47.882,LaneInfo,LaneC1,0.0
14:18:47.882,LaneInfo,LaneC2,0.0
14:18:47.882,LaneInfo,LaneC3,0.0
14:18:47.882,RadarObj1,RelPosX1,4895.8
14:18:47.882,RadarObj1,RelPosY1,4747.700000000001
14:18:47.882,RadarObj1,RelVelX1,6416.400000000001
14:18:47.882,RadarObj1,RelAccX1,6470.0
14:18:47.882,RadarObj2,RelPosX2,-950.3
14:18:47.882,RadarObj2,RelPosY2,5302.8
14:18:47.882,RadarObj2,RelVelX2,6355.0
14:18:47.882,RadarObj2,RelAccX2,-38.9
14:18:47.882,RadarObj3,RelPosX3,-653.0999999999999
14:18:47.882,RadarObj3,RelPosY3,-892.3
14:18:47.882,RadarObj3,RelVelX3,-62.1
14:18:47.882,RadarObj3,RelAccX3,6474.1
14:18:47.883,RadarObj4,RelPosX4,5353.5
14:18:47.883,RadarObj4,RelPosY4,-391.29999999999995
14:18:47.883,RadarObj4,RelVelX4,-90.0
14:18:47.883,RadarObj4,RelAccX4,6466.200000000001
14:18:47.883,RadarObj5,RelPosX5,-289.19999999999993
14:18:47.883,RadarObj5,RelPosY5,5034.3
14:18:47.883,RadarObj5,RelVelX5,-33.2
14:18:47.883,RadarObj5,RelAccX5,-49.7
14:18:47.883,RadarObj6,RelPosX6,-997.8
14:18:47.883,RadarObj6,RelPosY6,-72.89999999999998
14:18:47.883,RadarObj6,RelVelX6,6375.400000000001
14:18:47.883,RadarObj6,RelAccX6,6501.700000000001
14:18:47.883,RadarObj7,RelPosX7,-146.89999999999998
14:18:47.883,RadarObj7,RelPosY7,-453.79999999999995
14:18:47.883,RadarObj7,RelVelX7,-5.3999999999999915
14:18:47.883,RadarObj7,RelAccX7,-2.5999999999999943
14:18:47.883,RadarObj8,RelPosX8,-204.79999999999995
14:18:47.883,RadarObj8,RelPosY8,5060.900000000001
14:18:47.883,RadarObj8,RelVelX8,6394.8
14:18:47.883,RadarObj8,RelAccX8,-12.199999999999996
14:18:47.883,RadarObj9,RelPosX9,4655.1
14:18:47.883,RadarObj9,RelPosY9,-969.1
14:18:47.883,RadarObj9,RelVelX9,-43.8
14:18:47.883,RadarObj9,RelAccX9,-6.599999999999994
14:18:47.883,RadarObj10,RelPosX10,4861.8
14:18:47.883,RadarObj10,RelPosY10,5462.8
14:18:47.883,RadarObj10,RelVelX10,6433.700000000001
14:18:47.883,RadarObj10,RelAccX10,6495.400000000001
14:18:47.982,VehicleStatus,VehicleSpeed,66.32000000000001
14:18:47.982,VehicleStatus,SteeringAngle,-7672.5
14:18:47.982,VehicleAccel,LateralAccel,9.81
14:18:47.982,LaneInfo,LaneC0,1.0
14:18:47.982,LaneInfo,LaneC1,0.0
14:18:47.982,LaneInfo,LaneC2,1.0
14:18:47.982,LaneInfo,LaneC3,0.0
14:18:47.982,RadarObj1,RelPosX1,-215.39999999999998
14:18:47.982,RadarObj1,RelPosY1,-627.0999999999999
14:18:47.982,RadarObj1,RelVelX1,6420.3
14:18:47.982,RadarObj1,RelAccX1,6502.8
14:18:47.982,RadarObj2,RelPosX2,-908.9
14:18:47.982,RadarObj2,RelPosY2,5443.6
14:18:47.982,RadarObj2,RelVelX2,-56.099999999999994
14:18:47.982,RadarObj2,RelAccX2,-1.8999999999999986
14:18:47.982,RadarObj3,RelPosX3,-537.5
14:18:47.982,RadarObj3,RelPosY3,4799.200000000001
14:18:47.982,RadarObj3,RelVelX3,6403.200000000001
14:18:47.982,RadarObj3,RelAccX3,-27.799999999999997
14:18:47.983,RadarObj4,RelPosX4,5476.900000000001
14:18:47.983,RadarObj4,RelPosY4,-332.29999999999995
14:18:47.983,RadarObj4,RelVelX4,6357.200000000001
14:18:47.983,RadarObj4,RelAccX4,6496.3
14:18:47.983,RadarObj5,RelPosX5,-5.199999999999932
14:18:47.983,RadarObj5,RelPosY5,5078.400000000001
14:18:47.983,RadarObj5,RelVelX5,-91.0
14:18:47.983,RadarObj5,RelAccX5,6501.8
14:18:47.983,RadarObj6,RelPosX6,4865.200000000001
14:18:47.983,RadarObj6,RelPosY6,-433.6
14:18:47.983,RadarObj6,RelVelX6,-82.7
14:18:47.983,RadarObj6,RelAccX6,6482.1
14:18:47.983,RadarObj7,RelPosX7,-690.2
14:18:47.983,RadarObj7,RelPosY7,5133.6
14:18:47.983,RadarObj7,RelVelX7,6426.1
14:18:47.983,RadarObj7,RelAccX7,6484.8
14:18:47.983,RadarObj8,RelPosX8,-796.8
14:18:47.983,RadarObj8,RelPosY8,5117.400000000001
14:18:47.983,RadarObj8,RelVelX8,-69.4
14:18:47.983,RadarObj8,RelAccX8,-40.7
14:18:47.983,RadarObj9,RelPosX9,4733.0
14:18:47.983,RadarObj9,RelPosY9,4926.200000000001
14:18:47.983,RadarObj9,RelVelX9,6359.3
14:18:47.983,RadarObj9,RelAccX9,6487.3
14:18:47.983,RadarObj10,RelPosX10,-205.69999999999993
14:18:47.983,RadarObj10,RelPosY10,5191.400000000001
14:18:47.983,RadarObj10,RelVelX10,-68.1
14:18:47.983,RadarObj10,RelAccX10,6466.200000000001
14:18:48.083,VehicleStatus,VehicleSpeed,227.1
14:18:48.083,VehicleStatus,SteeringAngle,-5312.9
14:18:48.083,VehicleAccel,LateralAccel,7.275
14:18:48.083,LaneInfo,LaneC0,1.0
14:18:48.083,LaneInfo,LaneC1,1.0
14:18:48.083,LaneInfo,LaneC2,0.0
14:18:48.083,LaneInfo,LaneC3,1.0
14:18:48.083,RadarObj1,RelPosX1,-501.09999999999997
14:18:48.083,RadarObj1,RelPosY1,5121.6
14:18:48.083,RadarObj1,RelVelX1,6355.200000000001
14:18:48.083,RadarObj1,RelAccX1,6461.400000000001
14:18:48.083,RadarObj2,RelPosX2,-897.5
14:18:48.083,RadarObj2,RelPosY2,4581.3
14:18:48.083,RadarObj2,RelVelX2,-53.4
14:18:48.083,RadarObj2,RelAccX2,-32.099999999999994
14:18:48.083,RadarObj3,RelPosX3,-108.89999999999998
14:18:48.083,RadarObj3,RelPosY3,4965.400000000001
14:18:48.083,RadarObj3,RelVelX3,6411.400000000001
14:18:48.083,RadarObj3,RelAccX3,-16.299999999999997
14:18:48.083,RadarObj4,RelPosX4,4695.900000000001
14:18:48.083,RadarObj4,RelPosY4,-210.0
14:18:48.083,RadarObj4,RelVelX4,-70.8
14:18:48.083,RadarObj4,RelAccX4,-14.100000000000001
14:18:48.083,RadarObj5,RelPosX5,-686.4
14:18:48.083,RadarObj5,RelPosY5,-342.19999999999993
14:18:48.083,RadarObj5,RelVelX5,-68.4
14:18:48.083,RadarObj5,RelAccX5,-48.5
14:18:48.083,RadarObj6,RelPosX6,5180.200000000001
14:18:48.083,RadarObj6,RelPosY6,-334.5999999999999
14:18:48.083,RadarObj6,RelVelX6,-48.099999999999994
14:18:48.083,RadarObj6,RelAccX6,6470.700000000001
14:18:48.083,RadarObj7,RelPosX7,5452.700000000001
14:18:48.083,RadarObj7,RelPosY7,4724.6
14:18:48.083,RadarObj7,RelVelX7,6402.700000000001
14:18:48.083,RadarObj7,RelAccX7,-6.699999999999996
14:18:48.083,RadarObj8,RelPosX8,5277.3
14:18:48.083,RadarObj8,RelPosY8,-911.5
14:18:48.083,RadarObj8,RelVelX8,-16.69999999999999
14:18:48.083,RadarObj8,RelAccX8,-36.4
14:18:48.083,RadarObj9,RelPosX9,-246.5999999999999
14:18:48.083,RadarObj9,RelPosY9,5186.200000000001
14:18:48.083,RadarObj9,RelVelX9,-74.7
14:18:48.083,RadarObj9,RelAccX9,-23.5
14:18:48.083,RadarObj10,RelPosX10,-6.399999999999977
14:18:48.083,RadarObj10,RelPosY10,-497.2
14:18:48.083,RadarObj10,RelVelX10,-64.19999999999999
14:18:48.083,RadarObj10,RelAccX10,6464.1
14:18:48.184,VehicleStatus,VehicleSpeed,214.68
14:18:48.184,VehicleStatus,SteeringAngle,-4523.299999999999
14:18:48.184,VehicleAccel,LateralAccel,60.808
14:18:48.184,LaneInfo,LaneC0,1.0
14:18:48.184,LaneInfo,LaneC1,0.0
14:18:48.184,LaneInfo,LaneC2,1.0
14:18:48.184,LaneInfo,LaneC3,1.0
14:18:48.184,RadarObj1,RelPosX1,-196.5
14:18:48.184,RadarObj1,RelPosY1,-196.69999999999993
14:18:48.184,RadarObj1,RelVelX1,-2.5
14:18:48.184,RadarObj1,RelAccX1,6458.0
14:18:48.184,RadarObj2,RelPosX2,-356.79999999999995
14:18:48.184,RadarObj2,RelPosY2,-996.8
14:18:48.184,RadarObj2,RelVelX2,6450.3
14:18:48.184,RadarObj2,RelAccX2,6487.8
14:18:48.184,RadarObj3,RelPosX3,-817.2
14:18:48.184,RadarObj3,RelPosY3,5220.1
14:18:48.184,RadarObj3,RelVelX3,-10.099999999999994
14:18:48.184,RadarObj3,RelAccX3,-9.299999999999997
14:18:48.184,RadarObj4,RelPosX4,-667.2
14:18:48.184,RadarObj4,RelPosY4,-639.0
14:18:48.184,RadarObj4,RelVelX4,-1.3999999999999915
14:18:48.184,RadarObj4,RelAccX4,6474.200000000001
14:18:48.184,RadarObj5,RelPosX5,5068.400000000001
14:18:48.184,RadarObj5,RelPosY5,5500.200000000001
14:18:48.184,RadarObj5,RelVelX5,6399.0
14:18:48.184,RadarObj5,RelAccX5,-22.7
14:18:48.184,RadarObj6,RelPosX6,-448.79999999999995
14:18:48.184,RadarObj6,RelPosY6,4912.1
14:18:48.184,RadarObj6,RelVelX6,-61.3
14:18:48.184,RadarObj6,RelAccX6,-22.5
14:18:48.184,RadarObj7,RelPosX7,5283.400000000001
14:18:48.184,RadarObj7,RelPosY7,5170.700000000001
14:18:48.184,RadarObj7,RelVelX7,6361.1
14:18:48.184,RadarObj7,RelAccX7,-40.1
14:18:48.184,RadarObj8,RelPosX8,4928.400000000001
14:18:48.184,RadarObj8,RelPosY8,4738.3
14:18:48.184,RadarObj8,RelVelX8,6443.5
14:18:48.184,RadarObj8,RelAccX8,-29.0
14:18:48.185,RadarObj9,RelPosX9,-210.29999999999995
14:18:48.185,RadarObj9,RelPosY9,5469.0
14:18:48.185,RadarObj9,RelVelX9,6407.3
14:18:48.185,RadarObj9,RelAccX9,6456.0
14:18:48.185,RadarObj10,RelPosX10,5509.400000000001
14:18:48.185,RadarObj10,RelPosY10,-147.79999999999995
14:18:48.185,RadarObj10,RelVelX10,-85.5
14:18:48.185,RadarObj10,RelAccX10,-36.3
14:18:48.285,VehicleStatus,VehicleSpeed,60.56
14:18:48.285,VehicleStatus,SteeringAngle,-4523.2
14:18:48.285,VehicleAccel,LateralAccel,2.5020000000000002
14:18:48.285,LaneInfo,LaneC0,1.0
14:18:48.285,LaneInfo,LaneC1,0.0
14:18:48.285,LaneInfo,LaneC2,1.0
14:18:48.285,LaneInfo,LaneC3,0.0
14:18:48.285,RadarObj1,RelPosX1,-312.5
14:18:48.285,RadarObj1,RelPosY1,4844.8
14:18:48.285,RadarObj1,RelVelX1,6432.700000000001
14:18:48.285,RadarObj1,RelAccX1,6494.5
14:18:48.286,RadarObj2,RelPosX2,4744.1
14:18:48.286,RadarObj2,RelPosY2,-387.79999999999995
14:18:48.286,RadarObj2,RelVelX2,-69.6
14:18:48.286,RadarObj2,RelAccX2,-49.7
14:18:48.286,RadarObj3,RelPosX3,5530.8
14:18:48.286,RadarObj3,RelPosY3,5050.700000000001
14:18:48.286,RadarObj3,RelVelX3,-99.4
14:18:48.286,RadarObj3,RelAccX3,-23.299999999999997
14:18:48.286,RadarObj4,RelPosX4,4648.6
14:18:48.286,RadarObj4,RelPosY4,4768.900000000001
14:18:48.286,RadarObj4,RelVelX4,-62.8
14:18:48.286,RadarObj4,RelAccX4,-10.399999999999999
14:18:48.286,RadarObj5,RelPosX5,5015.900000000001
14:18:48.286,RadarObj5,RelPosY5,5300.900000000001
14:18:48.286,RadarObj5,RelVelX5,-89.7
14:18:48.286,RadarObj5,RelAccX5,6479.900000000001
14:18:48.286,RadarObj6,RelPosX6,-239.0999999999999
14:18:48.286,RadarObj6,RelPosY6,4834.3
14:18:48.286,RadarObj6,RelVelX6,-24.700000000000003
14:18:48.286,RadarObj6,RelAccX6,-24.5
14:18:48.286,RadarObj7,RelPosX7,4912.700000000001
14:18:48.286,RadarObj7,RelPosY7,-925.3
14:18:48.286,RadarObj7,RelVelX7,-47.8
14:18:48.286,RadarObj7,RelAccX7,6499.200000000001
14:18:48.286,RadarObj8,RelPosX8,5516.6
14:18:48.286,RadarObj8,RelPosY8,-815.1
14:18:48.286,RadarObj8,RelVelX8,6358.8
14:18:48.286,RadarObj8,RelAccX8,-48.1
14:18:48.286,RadarObj9,RelPosX9,-313.29999999999995
14:18:48.286,RadarObj9,RelPosY9,5025.5
14:18:48.286,RadarObj9,RelVelX9,-13.0
14:18:48.286,RadarObj9,RelAccX9,-9.0
14:18:48.286,RadarObj10,RelPosX10,-858.3
14:18:48.286,RadarObj10,RelPosY10,-320.69999999999993
14:18:48.286,RadarObj10,RelVelX10,6382.0
14:18:48.286,RadarObj10,RelAccX10,-29.7
14:18:48.387,VehicleStatus,VehicleSpeed,82.95
14:18:48.387,VehicleStatus,SteeringAngle,-4523.299999999999
14:18:48.387,VehicleAccel,LateralAccel,7.274
14:18:48.387,LaneInfo,LaneC0,1.0
14:18:48.387,LaneInfo,LaneC1,0.0
14:18:48.387,LaneInfo,LaneC2,1.0
14:18:48.387,LaneInfo,LaneC3,0.0
14:18:48.387,RadarObj1,RelPosX1,4661.0
14:18:48.387,RadarObj1,RelPosY1,-643.0
14:18:48.387,RadarObj1,RelVelX1,6444.900000000001
14:18:48.387,RadarObj1,RelAccX1,-28.299999999999997
14:18:48.387,RadarObj2,RelPosX2,5141.1
14:18:48.387,RadarObj2,RelPosY2,-466.9
14:18:48.387,RadarObj2,RelVelX2,6387.1
14:18:48.387,RadarObj2,RelAccX2,6501.0
14:18:48.387,RadarObj3,RelPosX3,5140.3
14:18:48.387,RadarObj3,RelPosY3,-583.5
14:18:48.387,RadarObj3,RelVelX3,-36.099999999999994
14:18:48.387,RadarObj3,RelAccX3,-20.099999999999998
14:18:48.387,RadarObj4,RelPosX4,-541.4
14:18:48.387,RadarObj4,RelPosY4,-223.39999999999998
14:18:48.387,RadarObj4,RelVelX4,-89.4
14:18:48.387,RadarObj4,RelAccX4,6481.0
14:18:48.387,RadarObj5,RelPosX5,5156.8
14:18:48.387,RadarObj5,RelPosY5,-764.0
14:18:48.387,RadarObj5,RelVelX5,-3.1999999999999886
14:18:48.387,RadarObj5,RelAccX5,6493.1
14:18:48.387,RadarObj6,RelPosX6,-181.5
14:18:48.387,RadarObj6,RelPosY6,-11.0
14:18:48.387,RadarObj6,RelVelX6,-92.3
14:18:48.387,RadarObj6,RelAccX6,6490.200000000001
14:18:48.387,RadarObj7,RelPosX7,-992.1
14:18:48.387,RadarObj7,RelPosY7,4638.200000000001
14:18:48.387,RadarObj7,RelVelX7,-4.099999999999994
14:18:48.387,RadarObj7,RelAccX7,6483.700000000001
14:18:48.387,RadarObj8,RelPosX8,-483.5
14:18:48.387,RadarObj8,RelPosY8,5451.8
14:18:48.387,RadarObj8,RelVelX8,6392.200000000001
14:18:48.387,RadarObj8,RelAccX8,6470.200000000001
14:18:48.387,RadarObj9,RelPosX9,5446.6
14:18:48.387,RadarObj9,RelPosY9,5343.0
14:18:48.387,RadarObj9,RelVelX9,-99.9
14:18:48.387,RadarObj9,RelAccX9,6484.1
14:18:48.387,RadarObj10,RelPosX10,5109.700000000001
14:18:48.387,RadarObj10,RelPosY10,4961.400000000001
14:18:48.387,RadarObj10,RelVelX10,6414.8
14:18:48.387,RadarObj10,RelAccX10,-48.7
14:18:48.490,VehicleStatus,VehicleSpeed,243.95000000000002
14:18:48.490,VehicleStatus,SteeringAngle,-4523.2
14:18:48.490,VehicleAccel,LateralAccel,60.292
14:18:48.490,LaneInfo,LaneC0,1.0
14:18:48.490,LaneInfo,LaneC1,0.0
14:18:48.490,LaneInfo,LaneC2,1.0
14:18:48.490,LaneInfo,LaneC3,0.0
14:18:48.490,RadarObj1,RelPosX1,5355.200000000001
14:18:48.490,RadarObj1,RelPosY1,-463.79999999999995
14:18:48.490,RadarObj1,RelVelX1,-55.3
14:18:48.490,RadarObj1,RelAccX1,6457.5
14:18:48.491,RadarObj2,RelPosX2,-998.3
14:18:48.491,RadarObj2,RelPosY2,-262.5999999999999
14:18:48.491,RadarObj2,RelVelX2,-84.7
14:18:48.491,RadarObj2,RelAccX2,6480.1
14:18:48.491,RadarObj3,RelPosX3,5071.900000000001
14:18:48.491,RadarObj3,RelPosY3,-344.0
14:18:48.491,RadarObj3,RelVelX3,6442.5
14:18:48.491,RadarObj3,RelAccX3,-29.5
14:18:48.491,RadarObj4,RelPosX4,5495.400000000001
14:18:48.491,RadarObj4,RelPosY4,4736.6
14:18:48.491,RadarObj4,RelVelX4,-72.0
14:18:48.491,RadarObj4,RelAccX4,6473.5
14:18:48.491,RadarObj5,RelPosX5,4811.1
14:18:48.491,RadarObj5,RelPosY5,-38.5
14:18:48.491,RadarObj5,RelVelX5,-73.3
14:18:48.491,RadarObj5,RelAccX5,-41.0
14:18:48.491,RadarObj6,RelPosX6,-383.19999999999993
14:18:48.491,RadarObj6,RelPosY6,4980.3
14:18:48.491,RadarObj6,RelVelX6,6445.0
14:18:48.491,RadarObj6,RelAccX6,6481.0
14:18:48.491,RadarObj7,RelPosX7,5091.1
14:18:48.491,RadarObj7,RelPosY7,5375.6
14:18:48.491,RadarObj7,RelVelX7,6410.0
14:18:48.491,RadarObj7,RelAccX7,6456.700000000001
14:18:48.491,RadarObj8,RelPosX8,-956.2
14:18:48.491,RadarObj8,RelPosY8,4748.200000000001
14:18:48.491,RadarObj8,RelVelX8,-62.5
14:18:48.491,RadarObj8,RelAccX8,6497.200000000001
14:18:48.491,RadarObj9,RelPosX9,5473.5
14:18:48.491,RadarObj9,RelPosY9,-832.0
14:18:48.491,RadarObj9,RelVelX9,-20.39999999999999
14:18:48.491,RadarObj9,RelAccX9,-35.3
14:18:48.491,RadarObj10,RelPosX10,-757.1
14:18:48.491,RadarObj10,RelPosY10,-114.79999999999995
14:18:48.491,RadarObj10,RelVelX10,-13.099999999999994
14:18:48.491,RadarObj10,RelAccX10,-26.099999999999998
