Timestamp/DeltaT,Message,Signal,Value
12:44:17.873,RadarObj5,RelVelX5,6403.200000000001
12:44:17.873,RadarObj5,RelAccX5,-44.6
12:44:17.873,RadarObj6,RelPosX6,-49.59999999999991
12:44:17.873,RadarObj6,RelPosY6,-333.4
12:44:17.873,RadarObj6,RelVelX6,-75.4
12:44:17.873,RadarObj6,RelAccX6,-41.9
12:44:17.873,RadarObj7,RelPosX7,5010.700000000001
12:44:17.873,RadarObj7,RelPosY7,-475.0
12:44:17.873,RadarObj7,RelVelX7,-88.1
12:44:17.873,RadarObj7,RelAccX7,6464.1
12:44:17.873,RadarObj8,RelPosX8,4777.700000000001
12:44:17.873,RadarObj8,RelPosY8,-416.29999999999995
12:44:17.873,RadarObj8,RelVelX8,-9.799999999999997
12:44:17.873,RadarObj8,RelAccX8,6463.400000000001
12:44:17.873,RadarObj9,RelPosX9,-601.5999999999999
12:44:17.873,RadarObj9,RelPosY9,-383.29999999999995
12:44:17.873,RadarObj9,RelVelX9,-94.0
12:44:17.873,RadarObj9,RelAccX9,6477.8
12:44:17.873,RadarObj10,RelPosX10,-7.899999999999977
12:44:17.873,RadarObj10,RelPosY10,4765.3
12:44:17.873,RadarObj10,RelVelX10,-69.8
12:44:17.873,RadarObj10,RelAccX10,-27.599999999999998
12:44:17.978,VehicleStatus,VehicleSpeed,22.03
12:44:17.978,VehicleStatus,SteeringAngle,-4523.299999999999
12:44:17.978,VehicleAccel,LateralAccel,6.023
12:44:17.978,LaneInfo,LaneC0,1.0
12:44:17.978,LaneInfo,LaneC1,0.0
12:44:17.978,LaneInfo,LaneC2,1.0
12:44:17.978,LaneInfo,LaneC3,0.0
12:44:17.979,RadarObj1,RelPosX1,4617.700000000001
12:44:17.979,RadarObj1,RelPosY1,4822.900000000001
12:44:17.979,RadarObj1,RelVelX1,-91.8
12:44:17.979,RadarObj1,RelAccX1,6485.700000000001
12:44:17.979,RadarObj2,RelPosX2,5314.1
12:44:17.979,RadarObj2,RelPosY2,5345.8
12:44:17.979,RadarObj2,RelVelX2,6361.900000000001
12:44:17.979,RadarObj2,RelAccX2,6464.900000000001
12:44:17.979,RadarObj3,RelPosX3,4612.5
12:44:17.979,RadarObj3,RelPosY3,-940.4
12:44:17.979,RadarObj3,RelVelX3,6355.200000000001
12:44:17.979,RadarObj3,RelAccX3,-28.0
12:44:17.979,RadarObj4,RelPosX4,4559.1
12:44:17.979,RadarObj4,RelPosY4,-56.5
12:44:17.979,RadarObj4,RelVelX4,6394.700000000001
12:44:17.979,RadarObj4,RelAccX4,-17.299999999999997
12:44:17.979,RadarObj5,RelPosX5,5378.900000000001
12:44:17.979,RadarObj5,RelPosY5,5204.0
12:44:17.979,RadarObj5,RelVelX5,6420.0
12:44:17.979,RadarObj5,RelAccX5,6459.700000000001
12:44:17.979,RadarObj6,RelPosX6,5253.8
12:44:17.979,RadarObj6,RelPosY6,4733.3
12:44:17.979,RadarObj6,RelVelX6,6389.8
12:44:17.979,RadarObj6,RelAccX6,-2.3999999999999986
12:44:17.979,RadarObj7,RelPosX7,4866.900000000001
12:44:17.979,RadarObj7,RelPosY7,-485.5
12:44:17.979,RadarObj7,RelVelX7,6399.1
12:44:17.979,RadarObj7,RelAccX7,6455.700000000001
12:44:17.979,RadarObj8,RelPosX8,5141.5
12:44:17.979,RadarObj8,RelPosY8,4555.8
12:44:17.979,RadarObj8,RelVelX8,-65.19999999999999
12:44:17.979,RadarObj8,RelAccX8,6473.200000000001
12:44:17.979,RadarObj9,RelPosX9,4892.0
12:44:17.979,RadarObj9,RelPosY9,5102.900000000001
12:44:17.979,RadarObj9,RelVelX9,-7.299999999999997
12:44:17.979,RadarObj9,RelAccX9,-22.299999999999997
12:44:17.979,RadarObj10,RelPosX10,-816.4
12:44:17.979,RadarObj10,RelPosY10,5315.8
12:44:17.979,RadarObj10,RelVelX10,6404.6
12:44:17.979,RadarObj10,RelAccX10,-6.0
12:44:18.079,VehicleStatus,VehicleSpeed,202.17000000000002
12:44:18.079,VehicleStatus,SteeringAngle,-4523.299999999999
12:44:18.079,VehicleAccel,LateralAccel,5.015
12:44:18.079,LaneInfo,LaneC0,0.0
12:44:18.079,LaneInfo,LaneC1,0.0
12:44:18.079,LaneInfo,LaneC2,1.0
12:44:18.079,LaneInfo,LaneC3,1.0
12:44:18.079,RadarObj1,RelPosX1,-560.0999999999999
12:44:18.079,RadarObj1,RelPosY1,5414.5
12:44:18.079,RadarObj1,RelVelX1,-63.5
12:44:18.079,RadarObj1,RelAccX1,-17.1
12:44:18.080,RadarObj2,RelPosX2,-569.2
12:44:18.080,RadarObj2,RelPosY2,5244.900000000001
12:44:18.080,RadarObj2,RelVelX2,6408.3
12:44:18.080,RadarObj2,RelAccX2,-43.7
12:44:18.080,RadarObj3,RelPosX3,-199.0999999999999
12:44:18.080,RadarObj3,RelPosY3,4725.900000000001
12:44:18.080,RadarObj3,RelVelX3,-84.3
12:44:18.080,RadarObj3,RelAccX3,-39.0
12:44:18.080,RadarObj4,RelPosX4,4571.200000000001
12:44:18.080,RadarObj4,RelPosY4,-36.39999999999998
12:44:18.080,RadarObj4,RelVelX4,6377.3
12:44:18.080,RadarObj4,RelAccX4,-44.9
12:44:18.080,RadarObj5,RelPosX5,-876.6
12:44:18.080,RadarObj5,RelPosY5,-991.9
12:44:18.080,RadarObj5,RelVelX5,-80.9
12:44:18.080,RadarObj5,RelAccX5,-46.8
12:44:18.080,RadarObj6,RelPosX6,-977.0
12:44:18.080,RadarObj6,RelPosY6,4990.200000000001
12:44:18.080,RadarObj6,RelVelX6,6394.8
12:44:18.080,RadarObj6,RelAccX6,6461.3
12:44:18.080,RadarObj7,RelPosX7,5051.900000000001
12:44:18.080,RadarObj7,RelPosY7,-487.69999999999993
12:44:18.080,RadarObj7,RelVelX7,6422.1
12:44:18.080,RadarObj7,RelAccX7,6459.1
12:44:18.080,RadarObj8,RelPosX8,5031.200000000001
12:44:18.080,RadarObj8,RelPosY8,5439.900000000001
12:44:18.080,RadarObj8,RelVelX8,6406.3
12:44:18.080,RadarObj8,RelAccX8,-23.799999999999997
12:44:18.080,RadarObj9,RelPosX9,4660.6
12:44:18.080,RadarObj9,RelPosY9,5122.900000000001
12:44:18.080,RadarObj9,RelVelX9,-25.799999999999997
12:44:18.080,RadarObj9,RelAccX9,6474.6
12:44:18.080,RadarObj10,RelPosX10,-102.5
12:44:18.080,RadarObj10,RelPosY10,5400.6
12:44:18.080,RadarObj10,RelVelX10,6434.3
12:44:18.080,RadarObj10,RelAccX10,-44.2
12:44:18.181,VehicleStatus,VehicleSpeed,60.44
12:44:18.181,VehicleStatus,SteeringAngle,-4523.299999999999
12:44:18.181,VehicleAccel,LateralAccel,6.5600000000000005
12:44:18.181,LaneInfo,LaneC0,1.0
12:44:18.181,LaneInfo,LaneC1,1.0
12:44:18.181,LaneInfo,LaneC2,0.0
12:44:18.181,LaneInfo,LaneC3,1.0
12:44:18.181,RadarObj1,RelPosX1,-218.69999999999993
12:44:18.181,RadarObj1,RelPosY1,-436.29999999999995
12:44:18.181,RadarObj1,RelVelX1,6430.400000000001
12:44:18.181,RadarObj1,RelAccX1,-46.6
12:44:18.181,RadarObj2,RelPosX2,-950.6
12:44:18.181,RadarObj2,RelPosY2,-49.09999999999991
12:44:18.181,RadarObj2,RelVelX2,6435.3
12:44:18.181,RadarObj2,RelAccX2,6471.5
12:44:18.181,RadarObj3,RelPosX3,4740.6
12:44:18.181,RadarObj3,RelPosY3,4724.1
12:44:18.181,RadarObj3,RelVelX3,-75.3
12:44:18.181,RadarObj3,RelAccX3,-37.0
12:44:18.181,RadarObj4,RelPosX4,5069.200000000001
12:44:18.181,RadarObj4,RelPosY4,-344.5
12:44:18.181,RadarObj4,RelVelX4,6364.0
12:44:18.181,RadarObj4,RelAccX4,-18.7
12:44:18.181,RadarObj5,RelPosX5,-229.19999999999993
12:44:18.181,RadarObj5,RelPosY5,-265.5999999999999
12:44:18.181,RadarObj5,RelVelX5,-75.3
12:44:18.181,RadarObj5,RelAccX5,-38.2
12:44:18.181,RadarObj6,RelPosX6,-644.0999999999999
12:44:18.181,RadarObj6,RelPosY6,-911.9
12:44:18.181,RadarObj6,RelVelX6,6440.900000000001
12:44:18.181,RadarObj6,RelAccX6,6478.0
12:44:18.181,RadarObj7,RelPosX7,-442.1
12:44:18.181,RadarObj7,RelPosY7,5418.700000000001
12:44:18.181,RadarObj7,RelVelX7,6402.400000000001
12:44:18.181,RadarObj7,RelAccX7,-3.0999999999999943
12:44:18.181,RadarObj8,RelPosX8,4602.8
12:44:18.181,RadarObj8,RelPosY8,-132.79999999999995
12:44:18.181,RadarObj8,RelVelX8,-11.899999999999991
12:44:18.181,RadarObj8,RelAccX8,-47.5
12:44:18.181,RadarObj9,RelPosX9,5011.400000000001
12:44:18.181,RadarObj9,RelPosY9,-207.19999999999993
12:44:18.181,RadarObj9,RelVelX9,-39.599999999999994
12:44:18.181,RadarObj9,RelAccX9,-38.5
12:44:18.181,RadarObj10,RelPosX10,-521.2
12:44:18.181,RadarObj10,RelPosY10,5285.400000000001
12:44:18.181,RadarObj10,RelVelX10,6373.0
12:44:18.181,RadarObj10,RelAccX10,-1.5
12:44:18.282,VehicleStatus,VehicleSpeed,225.08
12:44:18.282,VehicleStatus,SteeringAngle,-2644.5
12:44:18.282,VehicleAccel,LateralAccel,63.187000000000005
12:44:18.282,LaneInfo,LaneC0,0.0
12:44:18.282,LaneInfo,LaneC1,1.0
12:44:18.282,LaneInfo,LaneC2,0.0
12:44:18.282,LaneInfo,LaneC3,1.0
12:44:18.282,RadarObj1,RelPosX1,5410.1
12:44:18.282,RadarObj1,RelPosY1,5367.700000000001
12:44:18.282,RadarObj1,RelVelX1,6376.1
12:44:18.282,RadarObj1,RelAccX1,6463.3
12:44:18.283,RadarObj2,RelPosX2,4600.700000000001
12:44:18.283,RadarObj2,RelPosY2,-191.5999999999999
12:44:18.283,RadarObj2,RelVelX2,6450.200000000001
12:44:18.283,RadarObj2,RelAccX2,6465.400000000001
12:44:18.283,RadarObj3,RelPosX3,5046.200000000001
12:44:18.283,RadarObj3,RelPosY3,5484.5
12:44:18.283,RadarObj3,RelVelX3,-70.1
12:44:18.283,RadarObj3,RelAccX3,-44.7
12:44:18.283,RadarObj4,RelPosX4,5058.1
12:44:18.283,RadarObj4,RelPosY4,5429.3
12:44:18.283,RadarObj4,RelVelX4,6381.200000000001
12:44:18.283,RadarObj4,RelAccX4,-11.199999999999996
12:44:18.283,RadarObj5,RelPosX5,-406.4
12:44:18.283,RadarObj5,RelPosY5,4563.0
12:44:18.283,RadarObj5,RelVelX5,6437.1
12:44:18.283,RadarObj5,RelAccX5,-31.099999999999998
12:44:18.283,RadarObj6,RelPosX6,-993.1
12:44:18.283,RadarObj6,RelPosY6,-779.8
12:44:18.283,RadarObj6,RelVelX6,6358.400000000001
12:44:18.283,RadarObj6,RelAccX6,6494.8
12:44:18.283,RadarObj7,RelPosX7,5126.200000000001
12:44:18.283,RadarObj7,RelPosY7,5316.6
12:44:18.283,RadarObj7,RelVelX7,-26.700000000000003
12:44:18.283,RadarObj7,RelAccX7,6469.1
12:44:18.283,RadarObj8,RelPosX8,5182.8
12:44:18.283,RadarObj8,RelPosY8,-273.79999999999995
12:44:18.283,RadarObj8,RelVelX8,-6.8999999999999915
12:44:18.283,RadarObj8,RelAccX8,6497.8
12:44:18.283,RadarObj9,RelPosX9,-717.4
12:44:18.283,RadarObj9,RelPosY9,4785.3
12:44:18.283,RadarObj9,RelVelX9,6445.700000000001
12:44:18.283,RadarObj9,RelAccX9,-5.399999999999999
12:44:18.283,RadarObj10,RelPosX10,5159.3
12:44:18.283,RadarObj10,RelPosY10,4831.700000000001
12:44:18.283,RadarObj10,RelVelX10,-59.599999999999994
12:44:18.283,RadarObj10,RelAccX10,-8.5
12:44:18.383,VehicleStatus,VehicleSpeed,8.75
12:44:18.383,VehicleStatus,SteeringAngle,-2092.7
12:44:18.384,VehicleAccel,LateralAccel,64.296
12:44:18.384,LaneInfo,LaneC0,0.0
12:44:18.384,LaneInfo,LaneC1,1.0
12:44:18.384,LaneInfo,LaneC2,0.0
12:44:18.384,LaneInfo,LaneC3,1.0
12:44:18.384,RadarObj1,RelPosX1,5329.5
12:44:18.384,RadarObj1,RelPosY1,-545.5
12:44:18.384,RadarObj1,RelVelX1,-58.0
12:44:18.384,RadarObj1,RelAccX1,-25.5
12:44:18.384,RadarObj2,RelPosX2,-242.39999999999998
12:44:18.384,RadarObj2,RelPosY2,5366.3
12:44:18.384,RadarObj2,RelVelX2,6374.200000000001
12:44:18.384,RadarObj2,RelAccX2,-35.5
12:44:18.384,RadarObj3,RelPosX3,5084.400000000001
12:44:18.384,RadarObj3,RelPosY3,-80.69999999999993
12:44:18.384,RadarObj3,RelVelX3,6434.200000000001
12:44:18.384,RadarObj3,RelAccX3,6489.3
12:44:18.384,RadarObj4,RelPosX4,-935.5
12:44:18.384,RadarObj4,RelPosY4,4568.200000000001
12:44:18.384,RadarObj4,RelVelX4,-98.6
12:44:18.384,RadarObj4,RelAccX4,-39.6
12:44:18.384,RadarObj5,RelPosX5,-513.2
12:44:18.384,RadarObj5,RelPosY5,-548.0
12:44:18.384,RadarObj5,RelVelX5,6384.400000000001
12:44:18.384,RadarObj5,RelAccX5,-35.5
12:44:18.384,RadarObj6,RelPosX6,-401.0
12:44:18.384,RadarObj6,RelPosY6,-451.6
12:44:18.384,RadarObj6,RelVelX6,-57.5
12:44:18.384,RadarObj6,RelAccX6,6492.700000000001
12:44:18.385,RadarObj7,RelPosX7,-263.0
12:44:18.385,RadarObj7,RelPosY7,5538.400000000001
12:44:18.385,RadarObj7,RelVelX7,-47.199999999999996
12:44:18.385,RadarObj7,RelAccX7,-4.0
12:44:18.385,RadarObj8,RelPosX8,-285.5999999999999
12:44:18.385,RadarObj8,RelPosY8,5473.400000000001
12:44:18.385,RadarObj8,RelVelX8,6434.200000000001
12:44:18.385,RadarObj8,RelAccX8,6470.400000000001
12:44:18.385,RadarObj9,RelPosX9,5274.700000000001
12:44:18.385,RadarObj9,RelPosY9,-469.19999999999993
12:44:18.385,RadarObj9,RelVelX9,6452.0
12:44:18.385,RadarObj9,RelAccX9,6454.700000000001
12:44:18.385,RadarObj10,RelPosX10,-472.19999999999993
12:44:18.385,RadarObj10,RelPosY10,-46.59999999999991
12:44:18.385,RadarObj10,RelVelX10,6388.1
12:44:18.385,RadarObj10,RelAccX10,-45.3
12:44:18.485,VehicleStatus,VehicleSpeed,58.79
12:44:18.485,VehicleStatus,SteeringAngle,-2253.2
12:44:18.485,VehicleAccel,LateralAccel,61.927
12:44:18.485,LaneInfo,LaneC0,1.0
12:44:18.485,LaneInfo,LaneC1,1.0
12:44:18.485,LaneInfo,LaneC2,1.0
12:44:18.485,LaneInfo,LaneC3,0.0
12:44:18.485,RadarObj1,RelPosX1,5519.400000000001
12:44:18.485,RadarObj1,RelPosY1,4878.900000000001
12:44:18.485,RadarObj1,RelVelX1,-73.7
12:44:18.485,RadarObj1,RelAccX1,6479.6
12:44:18.485,RadarObj2,RelPosX2,-693.7
12:44:18.485,RadarObj2,RelPosY2,4705.5
12:44:18.485,RadarObj2,RelVelX2,6356.1
12:44:18.485,RadarObj2,RelAccX2,-39.8
12:44:18.485,RadarObj3,RelPosX3,-542.7
12:44:18.485,RadarObj3,RelPosY3,-801.0
12:44:18.485,RadarObj3,RelVelX3,-97.4
12:44:18.485,RadarObj3,RelAccX3,-46.9
12:44:18.485,RadarObj4,RelPosX4,-464.69999999999993
12:44:18.485,RadarObj4,RelPosY4,-95.59999999999991
12:44:18.485,RadarObj4,RelVelX4,-53.9
12:44:18.485,RadarObj4,RelAccX4,6456.1
12:44:18.485,RadarObj5,RelPosX5,-321.5
12:44:18.485,RadarObj5,RelPosY5,5443.3
12:44:18.485,RadarObj5,RelVelX5,-50.9
12:44:18.485,RadarObj5,RelAccX5,6455.8
12:44:18.485,RadarObj6,RelPosX6,4699.6
12:44:18.485,RadarObj6,RelPosY6,5354.3
12:44:18.485,RadarObj6,RelVelX6,-49.599999999999994
12:44:18.485,RadarObj6,RelAccX6,-3.1999999999999957
12:44:18.485,RadarObj7,RelPosX7,-575.0
12:44:18.485,RadarObj7,RelPosY7,4766.8
12:44:18.485,RadarObj7,RelVelX7,-77.7
12:44:18.485,RadarObj7,RelAccX7,6457.1
12:44:18.485,RadarObj8,RelPosX8,4579.6
12:44:18.485,RadarObj8,RelPosY8,5081.3
12:44:18.485,RadarObj8,RelVelX8,6421.0
12:44:18.485,RadarObj8,RelAccX8,6465.400000000001
12:44:18.485,RadarObj9,RelPosX9,5119.700000000001
12:44:18.485,RadarObj9,RelPosY9,4726.700000000001
12:44:18.485,RadarObj9,RelVelX9,6436.900000000001
12:44:18.485,RadarObj9,RelAccX9,-15.899999999999999
12:44:18.485,RadarObj10,RelPosX10,-394.5
12:44:18.485,RadarObj10,RelPosY10,-505.0
12:44:18.485,RadarObj10,RelVelX10,-78.2
12:44:18.485,RadarObj10,RelAccX10,6476.6
12:44:18.587,VehicleStatus,VehicleSpeed,204.6
12:44:18.587,VehicleStatus,SteeringAngle,-3397.8
12:44:18.587,VehicleAccel,LateralAccel,9.485
12:44:18.587,LaneInfo,LaneC0,1.0
12:44:18.587,LaneInfo,LaneC1,1.0
12:44:18.587,LaneInfo,LaneC2,1.0
12:44:18.587,LaneInfo,LaneC3,0.0
12:44:18.587,RadarObj1,RelPosX1,-34.69999999999993
12:44:18.587,RadarObj1,RelPosY1,5292.700000000001
12:44:18.587,RadarObj1,RelVelX1,-83.8
12:44:18.587,RadarObj1,RelAccX1,-49.9
12:44:18.587,RadarObj2,RelPosX2,5251.900000000001
12:44:18.587,RadarObj2,RelPosY2,5130.200000000001
12:44:18.587,RadarObj2,RelVelX2,6392.900000000001
12:44:18.587,RadarObj2,RelAccX2,-7.399999999999999
12:44:18.587,RadarObj3,RelPosX3,-879.9
12:44:18.587,RadarObj3,RelPosY3,4661.5
12:44:18.587,RadarObj3,RelVelX3,6423.1
12:44:18.587,RadarObj3,RelAccX3,-8.699999999999996
12:44:18.588,RadarObj4,RelPosX4,4733.200000000001
12:44:18.588,RadarObj4,RelPosY4,-202.29999999999995
12:44:18.588,RadarObj4,RelVelX4,-6.5
12:44:18.588,RadarObj4,RelAccX4,-4.899999999999999
12:44:18.588,RadarObj5,RelPosX5,-20.59999999999991
12:44:18.588,RadarObj5,RelPosY5,-76.09999999999991
12:44:18.588,RadarObj5,RelVelX5,-8.699999999999989
12:44:18.588,RadarObj5,RelAccX5,6464.3
12:44:18.588,RadarObj6,RelPosX6,-709.9
12:44:18.588,RadarObj6,RelPosY6,5475.0
12:44:18.588,RadarObj6,RelVelX6,-6.699999999999989
12:44:18.588,RadarObj6,RelAccX6,6473.3
12:44:18.588,RadarObj7,RelPosX7,-320.0999999999999
12:44:18.588,RadarObj7,RelPosY7,4701.0
12:44:18.588,RadarObj7,RelVelX7,-71.1
12:44:18.588,RadarObj7,RelAccX7,-17.1
12:44:18.588,RadarObj8,RelPosX8,-942.5
12:44:18.588,RadarObj8,RelPosY8,5200.200000000001
12:44:18.588,RadarObj8,RelVelX8,-21.89999999999999
12:44:18.588,RadarObj8,RelAccX8,6467.1
12:44:18.588,RadarObj9,RelPosX9,-560.7
12:44:18.588,RadarObj9,RelPosY9,5111.200000000001
12:44:18.588,RadarObj9,RelVelX9,6411.400000000001
12:44:18.588,RadarObj9,RelAccX9,-49.0
12:44:18.588,RadarObj10,RelPosX10,4860.900000000001
12:44:18.588,RadarObj10,RelPosY10,5221.6
12:44:18.588,RadarObj10,RelVelX10,6364.900000000001
12:44:18.588,RadarObj10,RelAccX10,6459.900000000001
12:44:18.688,VehicleStatus,VehicleSpeed,132.76
12:44:18.688,VehicleStatus,SteeringAngle,-4523.2
12:44:18.689,VehicleAccel,LateralAccel,3.313
12:44:18.689,LaneInfo,LaneC0,0.0
12:44:18.689,LaneInfo,LaneC1,1.0
12:44:18.689,LaneInfo,LaneC2,1.0
12:44:18.689,LaneInfo,LaneC3,1.0
12:44:18.689,RadarObj1,RelPosX1,5182.3
12:44:18.689,RadarObj1,RelPosY1,5526.8
12:44:18.689,RadarObj1,RelVelX1,-64.5
12:44:18.689,RadarObj1,RelAccX1,-18.799999999999997
12:44:18.689,RadarObj2,RelPosX2,4952.400000000001
12:44:18.689,RadarObj2,RelPosY2,-972.8
12:44:18.689,RadarObj2,RelVelX2,-51.099999999999994
12:44:18.689,RadarObj2,RelAccX2,-12.199999999999996
12:44:18.689,RadarObj3,RelPosX3,-696.9
12:44:18.689,RadarObj3,RelPosY3,-502.29999999999995
12:44:18.689,RadarObj3,RelVelX3,-53.8
12:44:18.689,RadarObj3,RelAccX3,-19.5
12:44:18.689,RadarObj4,RelPosX4,5373.900000000001
12:44:18.689,RadarObj4,RelPosY4,5091.900000000001
12:44:18.689,RadarObj4,RelVelX4,-94.0
12:44:18.689,RadarObj4,RelAccX4,6466.1
12:44:18.689,RadarObj5,RelPosX5,5000.5
12:44:18.689,RadarObj5,RelPosY5,5354.700000000001
12:44:18.689,RadarObj5,RelVelX5,-22.89999999999999
12:44:18.689,RadarObj5,RelAccX5,-35.6
12:44:18.689,RadarObj6,RelPosX6,5298.400000000001
12:44:18.689,RadarObj6,RelPosY6,-754.5
12:44:18.689,RadarObj6,RelVelX6,6365.6
12:44:18.689,RadarObj6,RelAccX6,6461.5
12:44:18.689,RadarObj7,RelPosX7,5387.200000000001
12:44:18.689,RadarObj7,RelPosY7,-861.3
12:44:18.689,RadarObj7,RelVelX7,-82.5
12:44:18.689,RadarObj7,RelAccX7,6468.400000000001
12:44:18.689,RadarObj8,RelPosX8,4729.6
12:44:18.689,RadarObj8,RelPosY8,-334.5
12:44:18.689,RadarObj8,RelVelX8,-86.6
12:44:18.689,RadarObj8,RelAccX8,6490.400000000001
12:44:18.690,RadarObj9,RelPosX9,5076.0
12:44:18.690,RadarObj9,RelPosY9,-595.5999999999999
12:44:18.690,RadarObj9,RelVelX9,-16.5
12:44:18.690,RadarObj9,RelAccX9,6495.400000000001
12:44:18.690,RadarObj10,RelPosX10,-823.4
12:44:18.690,RadarObj10,RelPosY10,5395.700000000001
12:44:18.690,RadarObj10,RelVelX10,6429.1
12:44:18.690,RadarObj10,RelAccX10,6471.0
12:44:18.790,VehicleStatus,VehicleSpeed,183.95000000000002
12:44:18.790,VehicleStatus,SteeringAngle,-4523.2
12:44:18.790,VehicleAccel,LateralAccel,6.633
12:44:18.790,LaneInfo,LaneC0,1.0
12:44:18.790,LaneInfo,LaneC1,0.0
12:44:18.790,LaneInfo,LaneC2,0.0
12:44:18.790,LaneInfo,LaneC3,0.0
12:44:18.790,RadarObj1,RelPosX1,4807.400000000001
12:44:18.790,RadarObj1,RelPosY1,-832.7
12:44:18.790,RadarObj1,RelVelX1,6425.6
12:44:18.790,RadarObj1,RelAccX1,6464.200000000001
12:44:18.790,RadarObj2,RelPosX2,4953.3
12:44:18.790,RadarObj2,RelPosY2,-22.199999999999932
12:44:18.790,RadarObj2,RelVelX2,6360.400000000001
12:44:18.790,RadarObj2,RelAccX2,-37.8
12:44:18.790,RadarObj3,RelPosX3,-405.5
12:44:18.790,RadarObj3,RelPosY3,-8.599999999999909
12:44:18.790,RadarObj3,RelVelX3,-98.2
12:44:18.790,RadarObj3,RelAccX3,-27.7
12:44:18.791,RadarObj4,RelPosX4,5128.3
12:44:18.791,RadarObj4,RelPosY4,4561.400000000001
12:44:18.791,RadarObj4,RelVelX4,6421.200000000001
12:44:18.791,RadarObj4,RelAccX4,6454.8
12:44:18.791,RadarObj5,RelPosX5,5401.200000000001
12:44:18.791,RadarObj5,RelPosY5,-131.0
12:44:18.791,RadarObj5,RelVelX5,-57.9
12:44:18.791,RadarObj5,RelAccX5,6454.400000000001
12:44:18.791,RadarObj6,RelPosX6,-280.5
12:44:18.791,RadarObj6,RelPosY6,4782.5
12:44:18.791,RadarObj6,RelVelX6,6379.700000000001
12:44:18.791,RadarObj6,RelAccX6,6477.1
12:44:18.791,RadarObj7,RelPosX7,5550.5
12:44:18.791,RadarObj7,RelPosY7,5223.700000000001
12:44:18.791,RadarObj7,RelVelX7,-68.0
12:44:18.791,RadarObj7,RelAccX7,-10.899999999999999
12:44:18.791,RadarObj8,RelPosX8,4715.8
12:44:18.791,RadarObj8,RelPosY8,4884.3
12:44:18.791,RadarObj8,RelVelX8,-59.699999999999996
12:44:18.791,RadarObj8,RelAccX8,-25.299999999999997
12:44:18.791,RadarObj9,RelPosX9,-94.09999999999991
12:44:18.791,RadarObj9,RelPosY9,-247.19999999999993
12:44:18.791,RadarObj9,RelVelX9,-20.299999999999997
12:44:18.791,RadarObj9,RelAccX9,-9.399999999999999
12:44:18.791,RadarObj10,RelPosX10,-300.79999999999995
12:44:18.791,RadarObj10,RelPosY10,-968.1
12:44:18.791,RadarObj10,RelVelX10,-37.3
12:44:18.791,RadarObj10,RelAccX10,-15.0
12:44:18.890,VehicleStatus,VehicleSpeed,22.66
12:44:18.890,VehicleStatus,SteeringAngle,-4523.2
12:44:18.891,VehicleAccel,LateralAccel,56.587
12:44:18.891,LaneInfo,LaneC0,1.0
12:44:18.891,LaneInfo,LaneC1,0.0
12:44:18.891,LaneInfo,LaneC2,0.0
12:44:18.891,LaneInfo,LaneC3,0.0
12:44:18.891,RadarObj1,RelPosX1,5390.1
12:44:18.891,RadarObj1,RelPosY1,-83.5
12:44:18.891,RadarObj1,RelVelX1,-23.299999999999997
12:44:18.891,RadarObj1,RelAccX1,6472.8
12:44:18.891,RadarObj2,RelPosX2,-285.0
12:44:18.891,RadarObj2,RelPosY2,5458.700000000001
12:44:18.891,RadarObj2,RelVelX2,-27.799999999999997
12:44:18.891,RadarObj2,RelAccX2,-12.0
12:44:18.891,RadarObj3,RelPosX3,5163.5
12:44:18.891,RadarObj3,RelPosY3,-662.3
12:44:18.891,RadarObj3,RelVelX3,-67.69999999999999
12:44:18.891,RadarObj3,RelAccX3,6462.400000000001
12:44:18.891,RadarObj4,RelPosX4,-639.9
12:44:18.891,RadarObj4,RelPosY4,-69.69999999999993
12:44:18.891,RadarObj4,RelVelX4,-71.8
12:44:18.891,RadarObj4,RelAccX4,-11.5
12:44:18.891,RadarObj5,RelPosX5,4677.700000000001
12:44:18.891,RadarObj5,RelPosY5,5143.400000000001
12:44:18.891,RadarObj5,RelVelX5,6406.700000000001
12:44:18.891,RadarObj5,RelAccX5,6455.3
12:44:18.891,RadarObj6,RelPosX6,-234.19999999999993
12:44:18.891,RadarObj6,RelPosY6,-260.4
12:44:18.891,RadarObj6,RelVelX6,6418.700000000001
12:44:18.891,RadarObj6,RelAccX6,6470.5
12:44:18.891,RadarObj7,RelPosX7,-954.8
12:44:18.891,RadarObj7,RelPosY7,-7.399999999999977
12:44:18.891,RadarObj7,RelVelX7,6390.400000000001
12:44:18.891,RadarObj7,RelAccX7,6484.1
12:44:18.891,RadarObj8,RelPosX8,-509.5
12:44:18.891,RadarObj8,RelPosY8,-624.2
12:44:18.891,RadarObj8,RelVelX8,6387.8
12:44:18.891,RadarObj8,RelAccX8,-25.599999999999998
12:44:18.891,RadarObj9,RelPosX9,5111.6
12:44:18.891,RadarObj9,RelPosY9,-816.4
12:44:18.891,RadarObj9,RelVelX9,6360.0
12:44:18.891,RadarObj9,RelAccX9,-26.9
12:44:18.891,RadarObj10,RelPosX10,4921.6
12:44:18.891,RadarObj10,RelPosY10,4864.5
12:44:18.891,RadarObj10,RelVelX10,6438.900000000001
12:44:18.891,RadarObj10,RelAccX10,6453.900000000001
12:44:18.992,VehicleStatus,VehicleSpeed,83.25
12:44:18.992,VehicleStatus,SteeringAngle,-4523.299999999999
